Variable,FH,Cuantil,Freq_obs
S3,5,0.4,36.9864960909737
S3,5,0.5,49.310589907604836
S3,5,0.6,61.478322672352526
S3,5,0.7000000000000001,71.50675195451315
S3,5,0.8,81.08742004264393
S3,5,0.9,90.04264392324095
S4,1,0.1,8.533465965610345
S4,1,0.2,17.962199801051586
S4,1,0.30000000000000004,27.511723745914452
S4,1,0.4,38.29756998721046
S4,1,0.5,51.08000568424045
S4,1,0.6,62.13585334659656
S4,1,0.7000000000000001,72.01222111695324
S4,1,0.8,81.69674577234616
S4,1,0.9,90.73468807730566
S4,2,0.1,8.576707169757693
S4,2,0.2,17.920841327364457
S4,2,0.30000000000000004,27.826334114971935
S4,2,0.4,38.29318553258012
S4,2,0.5,51.03389469196333
S4,2,0.6,62.70162722944646
S4,2,0.7000000000000001,71.9818091380658
S4,2,0.8,81.68123356782492
S4,2,0.9,90.40005684644355
S4,3,0.1,8.165150653780557
S4,3,0.2,18.327174530983513
S4,3,0.30000000000000004,27.48010233086981
S4,3,0.4,37.72740193291643
S4,3,0.5,50.774587833996584
S4,3,0.6,62.5355315520182
S4,3,0.7000000000000001,71.81637293916998
S4,3,0.8,81.51648664013645
S4,3,0.9,90.33541785105173
S4,4,0.1,8.4073626607917
S4,4,0.2,18.307156563144055
S4,4,0.30000000000000004,27.02011228768389
S4,4,0.4,36.941226636344254
S4,4,0.5,49.57003766612181
S4,4,0.6,61.90746926302324
S4,4,0.7000000000000001,71.67934048752754
S4,4,0.8,81.3801435576718
S4,4,0.9,90.40579916139578
S4,5,0.1,8.500355366027009
S4,5,0.2,18.095238095238095
S4,5,0.30000000000000004,26.958066808813076
S4,5,0.4,37.13574982231699
S4,5,0.5,49.61620469083156
S4,5,0.6,61.50675195451315
S4,5,0.7000000000000001,71.727078891258
S4,5,0.8,81.3361762615494
S4,5,0.9,90.09950248756219
S5,1,0.1,8.526360665056131
S5,1,0.2,17.976410402160013
S5,1,0.30000000000000004,27.710672161432427
S5,1,0.4,38.453886599403155
S5,1,0.5,51.129742788119934
S5,1,0.6,62.13585334659656
S5,1,0.7000000000000001,71.81327270143527
S5,1,0.8,81.8175358817678
S5,1,0.9,90.77731988063094
S5,2,0.1,8.647765224188161
S5,2,0.2,18.183756128757196
S5,2,0.30000000000000004,27.861863142187165
S5,2,0.4,38.30739714346621
S5,2,0.5,51.09784694095075
S5,2,0.6,62.552405315142465
S5,2,0.7000000000000001,72.04576138705322
S5,2,0.8,81.71676259504015
S5,2,0.9,90.45690328998792
S5,3,0.1,8.19357589539511
S5,3,0.2,18.533257532689028
S5,3,0.30000000000000004,27.59380329732803
S5,3,0.4,37.905059693007395
S5,3,0.5,51.058840250142126
S5,3,0.6,62.54974417282547
S5,3,0.7000000000000001,71.93718021603183
S5,3,0.8,81.65861284820922
S5,3,0.9,90.29988629903355
S5,4,0.1,8.485537630587734
S5,4,0.2,18.243195224220027
S5,4,0.30000000000000004,27.11250088835193
S5,4,0.4,36.99808115983228
S5,4,0.5,50.031980669462015
S5,4,0.6,62.07803283348732
S5,4,0.7000000000000001,71.71487456470756
S5,4,0.8,81.3801435576718
S5,4,0.9,90.41290597683178
S5,5,0.1,8.599857853589196
S5,5,0.2,18.393745557924664
S5,5,0.30000000000000004,27.057569296375267
S5,5,0.4,37.228144989339015
S5,5,0.5,49.836531627576406
S5,5,0.6,61.48542999289268
S5,5,0.7000000000000001,71.74840085287848
S5,5,0.8,81.32906894100924
S5,5,0.9,90.08528784648188
S6,1,0.1,8.540571266164559
S6,1,0.2,18.12562171379849
S6,1,0.30000000000000004,27.67514565866136
S6,1,0.4,38.532044905499504
S6,1,0.5,51.22921699587892
S6,1,0.6,62.23532755435555
S6,1,0.7000000000000001,71.90564160864005
S6,1,0.8,81.73937757567144
S6,1,0.9,90.6991615745346
S6,2,0.1,8.590918780643786
S6,2,0.2,18.37561287571946
S6,2,0.30000000000000004,27.98976764016201
S6,2,0.4,38.442407446884104
S6,2,0.5,51.44603140766005
S6,2,0.6,62.53819370425637
S6,2,0.7000000000000001,72.25893555034463
S6,2,0.8,81.82334967668585
S6,2,0.9,90.46400909543097
S6,3,0.1,8.20068220579875
S6,3,0.2,18.689596361569073
S6,3,0.30000000000000004,27.67197271176805
S6,3,0.4,38.06850483229107
S6,3,0.5,51.257816941444
S6,3,0.6,62.69897669130188
S6,3,0.7000000000000001,72.17879476975554
S6,3,0.8,81.6017623649801
S6,3,0.9,90.4206935758954
S6,4,0.1,8.499751261459739
S6,4,0.2,18.43507924099211
S6,4,0.30000000000000004,27.418093952100065
S6,4,0.4,37.460024163172484
S6,4,0.5,50.29493284059413
S6,4,0.6,61.999857863691275
S6,4,0.7000000000000001,71.88543813517163
S6,4,0.8,81.27354132613176
S6,4,0.9,90.43422642313979
S6,5,0.1,8.606965174129353
S6,5,0.2,18.47903340440654
S6,5,0.30000000000000004,27.327647476901205
S6,5,0.4,37.58351101634684
S6,5,0.5,50.2771855010661
S6,5,0.6,61.68443496801706
S6,5,0.7000000000000001,71.74129353233832
S6,5,0.8,81.22956645344705
S6,5,0.9,90.17057569296375
S7,1,0.1,8.576097768935625
S7,1,0.2,18.09720051158164
S7,1,0.30000000000000004,27.88119937473355
S7,1,0.4,38.66704561602956
S7,1,0.5,51.41395481028847
S7,1,0.6,62.185590450476056
S7,1,0.7000000000000001,71.96248401307376
S7,1,0.8,81.8175358817678
S7,1,0.9,90.87679408838993
S7,2,0.1,8.590918780643786
S7,2,0.2,18.54615220635259
S7,2,0.30000000000000004,28.025296667377248
S7,2,0.4,38.53478291764372
