Variable,FH,PICP,ACE,PINAW,CRPS
B3,1,82.0437375745527,2.0437375745526936,51.35689224861659,31.090554486259173
B3,2,81.75600445363447,1.7560044536344748,66.29578001950496,38.82491337385436
B3,3,81.27734033245845,1.2773403324584507,74.09992097898666,42.99639013774215
B3,4,81.53038498250079,1.5303849825007916,80.96280493255506,46.512732430339966
B3,5,81.03571712672023,1.035717126720229,85.98727163928078,49.576559398062145
B4,1,82.67196819085487,2.6719681908548694,52.470776689074036,31.261343589379567
B4,2,82.24113249562589,2.241132495625891,67.42756435628235,39.018457536876916
B4,3,82.03292770221904,2.032927702219041,75.16730279166511,43.230299482235445
B4,4,82.10308622335349,2.103086223353486,81.7228882562066,46.65702633969505
B4,5,81.5527802084162,1.5527802084161948,86.72167116573324,49.71046618769404
B5,1,82.31411530815109,2.314115308151088,52.23694034629717,31.24479584548666
B5,2,81.9150628280579,1.9150628280578985,66.97347237212185,38.92726384293557
B5,3,81.8340889207031,1.8340889207030955,74.73644967801522,43.08956361817154
B5,4,81.92809417753737,1.9280941775373748,81.72315474787536,46.635486792845604
B5,5,81.36981942566224,1.369819425662243,86.4627910890037,49.63759730300727
B6,1,82.5924453280318,2.5924453280318005,52.64256538963653,31.33285007180235
B6,2,82.27294417051057,2.27294417051057,67.54411974906151,39.09131905965321
B6,3,82.01702059969776,2.0170205996977586,75.07637986398056,43.17771174599246
B6,4,82.10308622335349,2.103086223353486,81.97346824956716,46.693048196491944
B6,5,81.4811868586429,1.4811868586429,86.8405157590095,49.700509921520286
B7,1,82.79125248508946,2.7912524850894584,52.95723029273221,31.34837430741179
B7,2,82.28089708923176,2.2808970892317575,67.59922127649638,39.07023323706514
B7,3,81.75455340809673,1.7545534080967258,75.1150331814511,43.21557195436206
B7,4,81.99172764874324,1.991727648743236,81.90077199442399,46.64759441199109
B7,5,81.47323204200143,1.4732320420014275,86.85817255870715,49.71931453118795
B8,1,82.78330019880715,2.7833001988071544,52.93016956469734,31.33358282295412
B8,2,82.32861460155877,2.328614601558769,67.90677488979854,39.142271788840986
B8,3,81.90567088204884,1.9056708820488382,75.49341446299873,43.371277640526024
B8,4,82.12694877505568,2.1269487750556806,82.30332548698195,46.74712856785079
B8,5,81.60050910826506,1.600509108265058,87.1383218984556,49.760795674536226
B9,1,82.87077534791253,2.8707753479125273,53.095729582092176,31.38758570747846
B9,2,82.34452043900112,2.3445204390011156,68.12794716623668,39.168435452169724
B9,3,82.04088125347968,2.0408812534796823,75.70197972308716,43.38668542982494
B9,4,82.23830734966593,2.2383073496659307,82.41993360397271,46.790522411768436
B9,5,81.64823800811392,1.6482380081139212,87.30994251896382,49.76805617460788
B10,1,82.87872763419483,2.8787276341948314,53.23876360769263,31.432097563069583
B10,2,82.28089708923176,2.2808970892317575,68.17022695816118,39.208754825614285
B10,3,82.00906704843712,2.0090670484371174,75.94510080877603,43.4309212312163
B10,4,82.12694877505568,2.1269487750556806,82.75396477968779,46.8931929774288
B10,5,81.69596690796277,1.6959669079627702,87.47304338170548,49.84495852711546
B11,1,83.11729622266401,3.1172962226640095,53.58788663012408,31.479822123378934
B11,2,82.4558613010975,2.4558613010974994,68.30346866728146,39.20756054823477
B11,3,82.19199872743181,2.191998727431809,76.29680001130933,43.49442876291292
B11,4,81.9599109131403,1.9599109131403054,82.70616468001607,46.90724074206733
B11,5,81.67210245803834,1.6721024580383386,87.38845562285915,49.82785447177865
B12,1,83.0934393638171,3.0934393638170974,53.792949365068935,31.509494726786258
B12,2,82.3763321138858,2.3763321138857947,68.51220324653207,39.248417953694485
B12,3,82.35106975264456,2.3510697526445625,76.43033366424389,43.53313033775984
B12,4,82.06331530384983,2.0633153038498335,82.86375548957695,46.94798480321922
B12,5,81.64028319147243,1.6402831914724345,87.54467796115829,49.86560855504936
C1,1,82.40159045725646,2.401590457256461,48.323833995894034,30.173812227344204
