Variable,FH,PICP,ACE,PINAW,CRPS
B6,5,80.64921465968587,0.6492146596858674,79.45053596208749,53.38198236116627
B7,1,82.81108242026659,2.8110824202665867,42.4553365877135,29.66837215048225
B7,2,81.97934115019542,1.979341150195424,57.79320703670443,39.464644975793284
B7,3,81.58023312626509,1.5802331262650853,67.23480463282976,45.30906692366691
B7,4,81.43236074270557,1.4323607427055691,74.40517322647445,49.856695915515985
B7,5,80.76788830715532,0.7678883071553173,79.71725436187228,53.491942476251275
B8,1,82.85295554469955,2.8529555446995545,42.67418474003792,29.691972139889113
B8,2,82.04215522054717,2.0421552205471727,58.20216705905654,39.51526731428363
B8,3,81.68493055070846,1.684930550708458,67.54736166477635,45.40733097172203
B8,4,81.58592768393132,1.5859276839313168,74.56019544951464,49.92104132083926
B8,5,80.9284467713787,0.9284467713787024,79.7985867598274,53.55721648924745
B9,1,83.00649033428711,3.0064903342871077,43.02680628222553,29.760245347887984
B9,2,82.11194863204913,2.1119486320491347,58.557744153189674,39.609638443113745
B9,3,81.66399106581979,1.6639910658197863,67.88219694941832,45.523738420586746
B9,4,81.71855367862626,1.7185536786262645,74.7496983853168,50.004981643781576
B9,5,80.99825479930192,0.9982547993019182,79.87485661314652,53.59791186107749
B10,1,83.16002512387466,3.160025123874661,43.44047646849896,29.812223171053684
B10,2,82.10496929089895,2.10496929089895,58.78660422839215,39.670385512158646
B10,3,81.62211209604244,1.6221120960424429,68.06621812679116,45.55497670928648
B10,4,81.53706547535948,1.5370654753594835,74.9307583359733,50.06769496388931
B10,5,80.99127399650959,0.9912739965095909,80.15737187708808,53.668670932199184
B11,1,82.85993439877171,2.8599343987717134,43.273177087080036,29.757706652615337
B11,2,81.79089893914015,1.790898939140149,58.607102389042765,39.63106851967044
B11,3,81.45459621693306,1.454596216933055,67.88390601224013,45.544503092934676
B11,4,81.24389222392853,1.2438922239285262,75.12011157964548,50.07104020666807
B11,5,80.75392670157068,0.753926701570677,80.38024604031658,53.6571076445502
B12,1,82.83201898248308,2.8320189824830777,43.270770008759094,29.765943255908926
B12,2,81.77694025683977,1.7769402568397652,58.79250699601937,39.6394323672891
