Variable,FH,Cuantil,Freq_obs
S2,3,0.7000000000000001,70.46051061799093
S2,3,0.8,80.88761632068719
S2,3,0.9,90.34438876958562
S2,4,0.1,8.391664015272033
S2,4,0.2,16.32198536430162
S2,4,0.30000000000000004,25.04772510340439
S2,4,0.4,34.97454661151766
S2,4,0.5,47.96372892141266
S2,4,0.6,58.94845688832325
S2,4,0.7000000000000001,70.33884823417117
S2,4,0.8,80.40884505249761
S2,4,0.9,90.32771237671014
S2,5,0.1,8.376421923474664
S2,5,0.2,16.538063797629466
S2,5,0.30000000000000004,24.763344204916077
S2,5,0.4,34.62731684034683
S2,5,0.5,48.05504733115902
S2,5,0.6,59.29520324556519
S2,5,0.7000000000000001,70.5194495266884
S2,5,0.8,80.40728661204359
S2,5,0.9,90.00875029830563
S3,1,0.1,8.214711729622266
S3,1,0.2,16.89065606361829
S3,1,0.30000000000000004,25.956262425447317
S3,1,0.4,38.47316103379722
S3,1,0.5,49.932405566600394
S3,1,0.6,60.80318091451292
S3,1,0.7000000000000001,71.27634194831015
S3,1,0.8,81.46322067594434
S3,1,0.9,90.87077534791253
S3,2,0.1,8.461905519325592
S3,2,0.2,16.542070940034993
S3,2,0.30000000000000004,25.099411484014635
S3,2,0.4,37.57754095753141
S3,2,0.5,48.95816764752664
S3,2,0.6,59.869572132972806
S3,2,0.7000000000000001,70.83664704946715
S3,2,0.8,81.2867822490854
S3,2,0.9,90.52012088436456
S3,3,0.1,8.327368169887855
S3,3,0.2,16.479758212041677
S3,3,0.30000000000000004,25.316153662610358
S3,3,0.4,36.315915056072534
S3,3,0.5,48.635965958800604
S3,3,0.6,59.460749224528755
S3,3,0.7000000000000001,70.54004613059732
S3,3,0.8,80.98305893581484
S3,3,0.9,90.32052811580371
S3,4,0.1,8.534839325485205
S3,4,0.2,16.329939548202354
S3,4,0.30000000000000004,25.143175310213174
S3,4,0.4,35.364301622653514
S3,4,0.5,48.15462933503022
S3,4,0.6,59.01209035952911
S3,4,0.7000000000000001,70.48202354438435
S3,4,0.8,80.50429525930639
S3,4,0.9,90.20044543429844
S3,5,0.1,8.392331556757616
S3,5,0.2,16.514199347705034
S3,5,0.30000000000000004,24.64402195529393
S3,5,0.4,34.683000556837165
S3,5,0.5,48.126640680932304
S3,5,0.6,59.239519529074855
S3,5,0.7000000000000001,70.43990136027365
S3,5,0.8,80.53456367830721
S3,5,0.9,90.048524381513
S4,1,0.1,8.278330019880716
S4,1,0.2,16.986083499005964
S4,1,0.30000000000000004,25.996023856858848
S4,1,0.4,38.55268389662028
S4,1,0.5,49.884691848906556
S4,1,0.6,60.954274353876734
