Variable,FH,Cuantil,Freq_obs
S1,3,0.9,90.49143811777809
S1,4,0.1,11.124260355029586
S1,4,0.2,22.332057083188307
S1,4,0.30000000000000004,32.39819004524887
S1,4,0.4,43.46675948485903
S1,4,0.5,54.1594152453881
S1,4,0.6,63.369300382875046
S1,4,0.7000000000000001,72.08492864601462
S1,4,0.8,81.204316045945
S1,4,0.9,90.69961712495649
S1,5,0.1,11.396546922862711
S1,5,0.2,22.284878863826233
S1,5,0.30000000000000004,32.734614313561686
S1,5,0.4,43.35839598997494
S1,5,0.5,54.246727930938455
S1,5,0.6,63.80534670008354
S1,5,0.7000000000000001,72.55639097744361
S1,5,0.8,81.5441381230855
S1,5,0.9,90.62238930659984
S2,1,0.1,11.671770601336302
S2,1,0.2,22.167316258351892
S2,1,0.30000000000000004,31.848552338530066
S2,1,0.4,42.330178173719375
S2,1,0.5,52.150612472160354
S2,1,0.6,62.02672605790646
S2,1,0.7000000000000001,70.35773942093542
S2,1,0.8,79.40562360801782
S2,1,0.9,89.48357461024499
S2,2,0.1,11.164474142131272
S2,2,0.2,22.447275005220295
S2,2,0.30000000000000004,32.54680865873182
S2,2,0.4,43.140530382125704
S2,2,0.5,52.94076703556762
S2,2,0.6,63.040300689079146
S2,2,0.7000000000000001,71.9008839702095
S2,2,0.8,80.11415048374748
S2,2,0.9,89.95614950929213
S2,3,0.1,11.29054712515662
S2,3,0.2,22.29569817624948
S2,3,0.30000000000000004,32.59083948211054
S2,3,0.4,43.42196853682305
S2,3,0.5,53.71710984268412
S2,3,0.6,63.518028678825
S2,3,0.7000000000000001,71.99638034247529
S2,3,0.8,80.49561464569122
S2,3,0.9,90.47751635806766
S2,4,0.1,11.402714932126697
S2,4,0.2,22.213713887922033
S2,4,0.30000000000000004,32.64183780020884
S2,4,0.4,43.57117995127045
S2,4,0.5,54.57013574660633
S2,4,0.6,63.89836407935956
S2,4,0.7000000000000001,72.0570831883049
S2,4,0.8,81.14166376609816
S2,4,0.9,90.74834667594848
S2,5,0.1,11.417432470064048
S2,5,0.2,22.361459203564465
S2,5,0.30000000000000004,32.69980506822613
S2,5,0.4,43.48370927318296
S2,5,0.5,54.379003063213595
S2,5,0.6,63.78446115288221
S2,5,0.7000000000000001,72.61904761904762
S2,5,0.8,81.59287106655528
S2,5,0.9,90.69896964633807
S3,1,0.1,11.783129175946549
S3,1,0.2,22.08379732739421
S3,1,0.30000000000000004,31.85551224944321
S3,1,0.4,42.337138084632514
S3,1,0.5,52.14365256124721
S3,1,0.6,61.92928730512249
S3,1,0.7000000000000001,70.30902004454343
S3,1,0.8,79.39170378619154
S3,1,0.9,89.46269487750557
S3,2,0.1,11.17143453748173
S3,2,0.2,22.30806709821118
S3,2,0.30000000000000004,32.48416510057771
S3,2,0.4,43.08484721932206
S3,2,0.5,53.2122224542354
S3,2,0.6,62.9358947588223
S3,2,0.7000000000000001,71.69207210969583
S3,2,0.8,80.04454653024293
S3,2,0.9,90.02575346279669
S3,3,0.1,11.318390644577475
S3,3,0.2,22.121676179869134
S3,3,0.30000000000000004,32.743978838925244
S3,3,0.4,43.57510789363776
S3,3,0.5,53.640540164276764
S3,3,0.6,63.3648893220103
S3,3,0.7000000000000001,71.85716274537101
S3,3,0.8,80.39816232771823
S3,3,0.9,90.55408603647501
S3,4,0.1,11.38879220327184
S3,4,0.2,21.99791159067177
S3,4,0.30000000000000004,32.92725374173338
S3,4,0.4,43.59902540898016
S3,4,0.5,54.19422206752523
S3,4,0.6,63.77305951966585
S3,4,0.7000000000000001,72.15454229028889
S3,4,0.8,81.00939784197703
S3,4,0.9,90.74138531152106
S3,5,0.1,11.48008911166806
S3,5,0.2,22.486772486772484
S3,5,0.30000000000000004,32.84600389863548
S3,5,0.4,43.69256474519632
S3,5,0.5,54.2119186856029
S3,5,0.6,63.58256752993595
S3,5,0.7000000000000001,72.38930659983292
S3,5,0.8,81.42578668894458
S3,5,0.9,90.62238930659984
S4,1,0.1,11.574331848552339
S4,1,0.2,21.721881959910913
S4,1,0.30000000000000004,31.751113585746104
S4,1,0.4,42.01002227171492
S4,1,0.5,51.997494432071264
S4,1,0.6,61.74136971046771
S4,1,0.7000000000000001,70.12806236080178
S4,1,0.8,79.2316258351893
S4,1,0.9,89.38613585746103
S4,2,0.1,11.261919677037655
S4,2,0.2,22.217581958655252
S4,2,0.30000000000000004,32.31015521681632
S4,2,0.4,42.88995614950929
S4,2,0.5,52.94772743091808
S4,2,0.6,62.8732512006682
S4,2,0.7000000000000001,71.47629985383169
S4,2,0.8,79.91925941393471
S4,2,0.9,89.90742674183893
S4,3,0.1,11.193094807183627
S4,3,0.2,22.107754420158706
S4,3,0.30000000000000004,32.70917443964917
S4,3,0.4,43.254907420297926
S4,3,0.5,53.48740080746206
S4,3,0.6,62.92635389113184
S4,3,0.7000000000000001,71.73186690797718
S4,3,0.8,80.26590561046916
S4,3,0.9,90.47751635806766
S4,4,0.1,11.23564218586843
S4,4,0.2,21.94222067525235
S4,4,0.30000000000000004,32.58614688478942
S4,4,0.4,43.59206404455273
S4,4,0.5,54.16637660981552
S4,4,0.6,63.48068221371389
S4,4,0.7000000000000001,71.93177862861121
S4,4,0.8,80.74486599373478
S4,4,0.9,90.6508875739645
S4,5,0.1,11.013645224171539
S4,5,0.2,22.424115845168476
S4,5,0.30000000000000004,32.84600389863548
S4,5,0.4,43.53244221665275
S4,5,0.5,53.95433027011974
S4,5,0.6,63.457254246727935
S4,5,0.7000000000000001,72.36842105263158
S4,5,0.8,81.27262600946811
S4,5,0.9,90.67808409913674
S5,1,0.1,11.60913140311804
S5,1,0.2,21.721881959910913
S5,1,0.30000000000000004,31.618875278396434
S5,1,0.4,41.81514476614699
S5,1,0.5,51.73301781737194
S5,1,0.6,61.46993318485523
S5,1,0.7000000000000001,69.82182628062361
S5,1,0.8,79.07850779510022
S5,1,0.9,89.44181514476614
S5,2,0.1,11.324563235191759
S5,2,0.2,21.751235470174706
S5,2,0.30000000000000004,32.1709473098072
S5,2,0.4,42.778589823901996
S5,2,0.5,52.3908958028816
S5,2,0.6,62.47650866569221
S5,2,0.7000000000000001,71.29532957471984
S5,2,0.8,79.68260597201922
S5,2,0.9,89.94918911394167
S5,3,0.1,11.060838089934567
S5,3,0.2,22.01726298204093
S5,3,0.30000000000000004,32.66740916051789
S5,3,0.4,43.0391201447863
S5,3,0.5,53.28553529166087
S5,3,0.6,62.50174021996381
S5,3,0.7000000000000001,71.63441459000418
S5,3,0.8,80.22414033133788
S5,3,0.9,90.43575107893638
S5,4,0.1,11.23564218586843
S5,4,0.2,21.85172293769579
S5,4,0.30000000000000004,32.59310824921685
S5,4,0.4,43.4597981204316
S5,4,0.5,53.95057431256526
S5,4,0.6,63.09084580577793
S5,4,0.7000000000000001,71.86216498433693
S5,4,0.8,80.74486599373478
S5,4,0.9,90.58823529411765
S5,5,0.1,11.292119186856029
S5,5,0.2,22.14564188248399
S5,5,0.30000000000000004,32.69980506822613
S5,5,0.4,43.46978557504873
S5,5,0.5,53.66889445836814
S5,5,0.6,63.17878028404345
S5,5,0.7000000000000001,72.08994708994709
S5,5,0.8,81.17516012252854
S5,5,0.9,90.73377889167364
S6,1,0.1,11.525612472160358
S6,1,0.2,21.603563474387528
S6,1,0.30000000000000004,31.25695991091314
S6,1,0.4,41.43234966592428
S6,1,0.5,51.572939866369715
S6,1,0.6,61.45601336302895
S6,1,0.7000000000000001,69.55734966592428
S6,1,0.8,78.91146993318485
S6,1,0.9,89.44181514476614
S6,2,0.1,11.394167188696319
S6,2,0.2,21.389294911950998
S6,2,0.30000000000000004,31.85772951903668
S6,2,0.4,42.500174009883764
S6,2,0.5,52.209925523769755
S6,2,0.6,62.10760771211805
S6,2,0.7000000000000001,71.24660680726666
S6,2,0.8,79.49467529755691
S6,2,0.9,89.9770306953435
S6,3,0.1,11.053877210079353
S6,3,0.2,21.724906028121953
S6,3,0.30000000000000004,32.39593484616455
S6,3,0.4,42.71195879159126
S6,3,0.5,53.08366977585967
S6,3,0.6,62.13977446749269
S6,3,0.7000000000000001,71.66225810942504
S6,3,0.8,80.12668801336488
S6,3,0.9,90.49143811777809
S6,4,0.1,11.319178558997564
S6,4,0.2,21.705534284719803
S6,4,0.30000000000000004,32.60006961364427
S6,4,0.4,43.18134354333449
S6,4,0.5,53.5328924469196
S6,4,0.6,62.666202575704844
S6,4,0.7000000000000001,71.54890358510269
S6,4,0.8,80.58475461190393
S6,4,0.9,90.58127392969023
S6,5,0.1,11.208576998050681
S6,5,0.2,22.138680033416875
S6,5,0.30000000000000004,32.49094959621275
S6,5,0.4,43.29573934837093
S6,5,0.5,53.251183514341406
S6,5,0.6,62.691450849345586
S6,5,0.7000000000000001,71.97159565580618
S6,5,0.8,81.12642717905875
S6,5,0.9,90.69896964633807
S7,1,0.1,11.643930957683741
S7,1,0.2,21.554844097995545
S7,1,0.30000000000000004,31.33351893095768
S7,1,0.4,41.29315144766147
S7,1,0.5,51.614699331848556
S7,1,0.6,61.44209354120267
S7,1,0.7000000000000001,69.5782293986637
S7,1,0.8,78.93930957683742
S7,1,0.9,89.46965478841871
S7,2,0.1,11.470731537551334
S7,2,0.2,21.30577016774553
S7,2,0.30000000000000004,31.77420477483121
S7,2,0.4,42.31920373077191
S7,2,0.5,52.36305422147978
S7,2,0.6,61.80831071204844
S7,2,0.7000000000000001,71.21180483051437
S7,2,0.8,79.83573466972925
S7,2,0.9,90.00487227674532
S7,3,0.1,10.963385771961576
S7,3,0.2,21.67617986913546
S7,3,0.30000000000000004,32.514269803703186
S7,3,0.4,42.60754559376305
S7,3,0.5,53.03494361687318
S7,3,0.6,62.09800918836142
S7,3,0.7000000000000001,71.57176667130726
S7,3,0.8,80.11276625365447
S7,3,0.9,90.51232075734373
S7,4,0.1,11.242603550295858
S7,4,0.2,21.68465019143752
S7,4,0.30000000000000004,32.558301427079705
S7,4,0.4,43.083884441350506
S7,4,0.5,53.39366515837104
S7,4,0.6,62.276366167768884
S7,4,0.7000000000000001,71.43752175426383
S7,4,0.8,80.59867734075878
S7,4,0.9,90.59519665854508
S7,5,0.1,11.333890281258702
S7,5,0.2,22.020328599275967
S7,5,0.30000000000000004,32.78334725703147
S7,5,0.4,43.27485380116959
S7,5,0.5,53.34168755221387
S7,5,0.6,62.545252018936225
S7,5,0.7000000000000001,71.77666388192704
S7,5,0.8,81.13338902812586
S7,5,0.9,90.64327485380117
S8,1,0.1,11.734409799554566
S8,1,0.2,21.561804008908688
S8,1,0.30000000000000004,31.389198218262806
S8,1,0.4,41.10523385300668
S8,1,0.5,51.3641425389755
S8,1,0.6,61.43513363028953
S8,1,0.7000000000000001,69.52255011135857
S8,1,0.8,79.14114699331849
S8,1,0.9,89.46269487750557
S8,2,0.1,11.554256281756805
S8,2,0.2,21.500661237558294
S8,2,0.30000000000000004,31.78116517018167
S8,2,0.4,41.831976056239995
S8,2,0.5,52.36305422147978
S8,2,0.6,61.5159741073293
S8,2,0.7000000000000001,71.29532957471984
S8,2,0.8,79.87053664648151
S8,2,0.9,90.03967425349761
S8,3,0.1,11.227899206459696
S8,3,0.2,21.759710427398023
S8,3,0.30000000000000004,32.40985660587498
S8,3,0.4,42.50313239593485
S8,3,0.5,52.951413058610605
S8,3,0.6,61.784769594876785
S8,3,0.7000000000000001,71.36990115550606
S8,3,0.8,80.16845329249617
S8,3,0.9,90.42879019908116
S8,4,0.1,11.054646710755309
S8,4,0.2,21.691611555864952
S8,4,0.30000000000000004,32.544378698224854
S8,4,0.4,43.083884441350506
S8,4,0.5,53.36581970066133
S8,4,0.6,62.26940480334145
S8,4,0.7000000000000001,71.21475809258615
S8,4,0.8,80.64044552732335
S8,4,0.9,90.57431256526279
S8,5,0.1,11.125034809245335
S8,5,0.2,22.013366750208853
S8,5,0.30000000000000004,32.67195767195767
S8,5,0.4,43.11473127262601
S8,5,0.5,53.258145363408524
S8,5,0.6,62.329434697855746
S8,5,0.7000000000000001,71.60957950431634
S8,5,0.8,81.11946532999164
S8,5,0.9,90.63631300473406
S9,1,0.1,11.824888641425389
S9,1,0.2,21.533964365256125
S9,1,0.30000000000000004,31.298719376391983
S9,1,0.4,41.007795100222715
S9,1,0.5,51.23190423162583
S9,1,0.6,61.34465478841871
S9,1,0.7000000000000001,69.61302895322939
S9,1,0.8,79.11330734966593
S9,1,0.9,89.41397550111358
S9,2,0.1,11.470731537551334
S9,2,0.2,21.410176098002367
S9,2,0.30000000000000004,31.9969374260458
S9,2,0.4,41.90854040509501
S9,2,0.5,52.223846314470656
S9,2,0.6,61.66214240968887
S9,2,0.7000000000000001,71.03779494675297
S9,2,0.8,79.92621980928517
S9,2,0.9,90.04663464884806
S9,3,0.1,11.360155923708756
S9,3,0.2,21.62049283029375
S9,3,0.30000000000000004,32.33328692746763
S9,3,0.4,42.30822775998887
S9,3,0.5,52.951413058610605
S9,3,0.6,61.74300431574551
S9,3,0.7000000000000001,71.20284003898092
S9,3,0.8,80.12668801336488
S9,3,0.9,90.42879019908116
S9,4,0.1,11.103376261747302
S9,4,0.2,21.677688827010094
S9,4,0.30000000000000004,32.37034458753916
S9,4,0.4,43.06300034806822
S9,4,0.5,53.18482422554821
S9,4,0.6,62.13713887922032
S9,4,0.7000000000000001,71.0546467107553
S9,4,0.8,80.77271145144448
S9,4,0.9,90.59519665854508
S9,5,0.1,11.194653299916457
S9,5,0.2,21.978557504873294
S9,5,0.30000000000000004,32.67195767195767
