Variable,FH,PICP,ACE,PINAW,CRPS
S8,1,78.89266163121059,-1.1073383687894136,28.474560520196224,26.21050469972605
S8,2,77.85862785862786,-2.1413721413721447,39.15574072644162,34.77068510127016
S8,3,77.09473976020514,-2.905260239794856,44.94091850563736,39.53114895953408
S8,4,77.10008317161076,-2.8999168283892374,49.437730240516075,42.90602352524773
S8,5,76.95293546821931,-3.0470645317806913,52.77711144550617,45.77491504512495
S9,1,78.98274547848382,-1.017254521516179,28.531344810823743,26.279525358132855
S9,2,77.8101178101178,-2.189882189882198,39.20428708556008,34.86453928659516
S9,3,77.1709751195509,-2.829024880449097,45.05171281871101,39.62085259801236
S9,4,76.99611865816468,-3.0038813418353243,49.2457455163626,42.935354018646386
S9,5,77.0361128439731,-2.9638871560268996,52.68691637855601,45.75647670674259
S10,1,79.01739311205046,-0.9826068879495438,28.53618322403576,26.353239970490446
S10,2,77.81704781704781,-2.1829521829521923,39.46091648508768,34.981465911554714
S10,3,77.21948853004366,-2.7805114699563376,45.2151827380659,39.73386597489924
S10,4,77.03770446354311,-2.9622955364568924,49.01249303780496,42.995453417748024
S10,5,77.12622166770639,-2.873778332293611,52.5380549080273,45.77350072653443
S11,1,79.01046358533712,-0.9895364146628793,28.649735775333802,26.420304763050574
S11,2,77.81704781704781,-2.1829521829521923,39.63246670078302,35.106541897337024
S11,3,77.27493242774968,-2.7250675722503246,45.31257706082636,39.86886347349176
S11,4,77.0654283337954,-2.9345716662046044,48.870231512025754,43.066576675452275
S11,5,77.14008456366534,-2.85991543633466,52.31995132013984,45.80751386136084
S12,1,79.09361790589703,-0.9063820941029661,28.671272092087474,26.442788100188874
S12,2,77.85862785862786,-2.1413721413721447,39.71586980110723,35.20116739774462
S12,3,77.26107145332317,-2.7389285466768314,45.328545556077366,39.98696378538401
S12,4,77.07929026892154,-2.9207097310784604,48.698726085179125,43.12219287745747
S12,5,77.15394745962432,-2.8460525403756805,52.127550861024915,45.849246581721154
B1,1,80.48645277527545,0.4864527752754526,29.645877305347028,26.940200793741216
B1,2,79.66042966042967,-0.33957033957032934,42.04267827202028,36.564211500283704
B1,3,78.80657010187817,-1.1934298981218348,47.43740041750622,41.93499663813597
B1,4,78.64568893817577,-1.3543110618242338,51.99188078054434,45.59069383072262
B1,5,78.40853954391072,-1.5914604560892798,55.51063408097535,48.68397326671188
B2,1,82.648465109833,2.6484651098329977,31.906956370918067,27.15921305630948
B2,2,81.91268191268192,1.9126819126819186,44.69065051177097,36.71356621569199
B2,3,80.51840044355119,0.5184004435511866,49.44270043778449,41.919508181623755
B2,4,80.25367341280842,0.2536734128084248,53.51737824558811,45.53425786049278
B2,5,79.76710334788937,-0.23289665211062527,56.5588321006248,48.58605943032372
