Variable,FH,PICP,ACE,PINAW,CRPS
B6,5,82.03492276695769,2.034922766957692,85.79267515061689,49.289419224319616
B7,1,83.2074521651561,3.2074521651560985,52.00522865532706,30.9763317014052
B7,2,83.00461603021402,3.0046160302140237,66.08919975340481,38.61457293260443
B7,3,82.48279335235857,2.48279335235857,74.46632180739171,43.0029885352782
B7,4,82.38898682111979,2.3889868211197864,80.38955340309421,46.44084151319661
B7,5,82.2867696440564,2.286769644056406,86.1807176307867,49.31046550081734
B8,1,83.4927828130245,3.4927828130245047,52.27961585017056,31.037024368569913
B8,2,83.11372219890893,3.113722198908931,66.40546982895313,38.650024243766204
B8,3,82.4576128923955,2.4576128923955025,74.67948230841883,43.057997451001256
B8,4,82.49811130697557,2.4981113069755736,80.64056011267799,46.47650928009626
B8,5,82.14405641370047,2.1440564137004685,86.1328295784122,49.3108166311209
B9,1,83.37529372272576,3.3752937227257576,52.33096900716559,31.032345351023537
B9,2,83.27318506084768,3.2731850608476805,66.6776364586294,38.70260658810088
B9,3,82.49118683901293,2.4911868390129257,75.03392954103703,43.10472658646831
B9,4,82.279862335264,2.2798623352639993,80.54858153038634,46.50012781668796
B9,5,82.45466756212222,2.454667562122225,86.62212531995812,49.413556514514994
B10,1,83.45082242363209,3.45082242363209,52.65758497055229,31.092390340594616
B10,2,83.33193453629877,3.3319345362987747,66.71404241935639,38.71253081927699
B10,3,82.42403894577808,2.4240389457780793,75.35764493277989,43.173701026661405
B10,4,82.27146814404432,2.27146814404432,80.54212023867161,46.53383293278129
B10,5,82.47985224983209,2.479852249832092,86.72999665679222,49.469269643359276
B11,1,83.37529372272576,3.3752937227257576,52.68285150253432,31.074423449988085
B11,2,83.28997062526227,3.2899706252622707,66.89819992151097,38.74396293109443
B11,3,82.48279335235857,2.48279335235857,75.83902082407916,43.24278572323558
B11,4,82.35541005624108,2.355410056241084,80.77819322258985,46.56154810927578
B11,5,82.64775016789791,2.647750167897911,86.90706280298204,49.515169707922745
B12,1,83.37529372272576,3.3752937227257576,52.741922482060275,31.08453986133492
B12,2,83.29836340746958,3.29836340746958,67.04512234903997,38.768370697692255
B12,3,82.44082591908679,2.440825919086791,76.00989543785856,43.24137897914701
B12,4,82.43095777721817,2.4309577772181683,80.7916200952943,46.57223016308058
B12,5,82.47985224983209,2.479852249832092,86.81620860855327,49.525827210403065
C1,1,82.88016112789526,2.8801611278952635,49.806404011588576,30.282121101031493
C1,2,82.81997482165337,2.819974821653375,65.17583813825263,37.81910468028927
C1,3,82.9947960382743,2.994796038274302,74.25521542752587,42.30529463116211
C1,4,82.90103248552002,2.9010324855200196,80.18620566755877,45.661133225758455
C1,5,82.76527871054398,2.7652787105439813,85.44878664824077,48.52873116050122
C2,1,82.70392749244712,2.7039274924471215,49.363184941593566,30.236093756044895
C2,2,82.52622744439782,2.5262274443978185,64.05937344580049,37.67817325004757
C2,3,82.77656538526104,2.776565385261037,73.1957709209249,42.09673859316744
C2,4,82.85906152942164,2.8590615294216377,79.48089167213304,45.46270794900382
C2,5,82.80725319006045,2.8072531900604503,84.6918975343315,48.31089336514638
C3,1,82.78784827123195,2.787848271231951,49.27163444835511,30.20094007882426
C3,2,82.73604699958035,2.7360469995803527,64.01300228582896,37.61309898945767
C3,3,82.6506630854457,2.6506630854457,72.12189279965891,42.00507051467097
C3,4,82.63241836649038,2.632418366490384,78.58257436540207,45.320516358058235
C3,5,82.82404298186702,2.8240429818670236,84.1324707825924,48.164239777411964
C4,1,82.68714333669016,2.6871433366901556,49.0446905815123,30.18338948426164
C4,2,82.51783466219051,2.517834662190509,63.30396535138066,37.5407253621447
C4,3,82.61708913882828,2.617089138828277,71.35576791681602,41.86936113543838
C4,4,82.64081255771006,2.6408125577100634,77.88774523985903,45.15013913306106
C4,5,82.7568838146407,2.7568838146407018,83.52142085721972,47.98405819289662
C5,1,82.61161463578382,2.6116146357838232,48.865140546572604,30.151667594437157
C5,2,82.4590851867394,2.459085186739401,62.79925421163368,37.476676111737355
C5,3,82.54994124559342,2.5499412455934163,70.82212554956429,41.77827003945774
C5,4,82.5232938806346,2.523293880634597,77.0898975823278,45.033411295662575
C5,5,82.6561450638012,2.6561450638012047,82.94478609932754,47.84391861249776
C6,1,82.65357502517622,2.653575025176224,48.71987395567249,30.15666342445787
C6,2,82.42551405791019,2.425514057910192,62.52692561723288,37.43994621017122
C6,3,82.54154775893906,2.5415477589390605,70.4699337156632,41.70490383539029
C6,4,82.39738101233947,2.3973810123394657,76.41754208002365,44.9153290554497
C6,5,82.78206850235057,2.782068502350569,82.39093949965435,47.70797149416411
C7,1,82.77945619335347,2.779456193353468,48.61757225063663,30.12270670543368
C7,2,82.38355014687369,2.383550146873688,62.35941972675062,37.41311403393686
C7,3,82.6506630854457,2.6506630854457,70.11287617767637,41.65008893736653
C7,4,82.57365902795266,2.573659027952658,76.2965145947102,44.84293205530706
C7,5,82.6561450638012,2.6561450638012047,81.7042131907922,47.59113506114653
C8,1,82.82980866062437,2.8298086606243658,48.58368379371543,30.126042773591056
C8,2,82.4506924045321,2.4506924045321057,62.20811825757313,37.39505647990311
C8,3,82.62548262548263,2.6254826254826327,69.90322507616706,41.61243707414155
C8,4,82.56526483673298,2.565264836732979,76.02485556427132,44.7671538772176
C8,5,82.76527871054398,2.7652787105439813,81.42776485296874,47.495240967522406
C9,1,82.97247398455858,2.972473984558576,48.60114764497921,30.166744711871758
C9,2,82.59336970205624,2.5933697020562363,62.26758274242595,37.39940940606563
C9,3,82.61708913882828,2.617089138828277,69.66345004194999,41.55375273031042
C9,4,82.68278351380845,2.6827835138084453,75.90700156758878,44.70627500509658
C9,5,82.87441235728676,2.874412357286758,81.20002244796926,47.406301087972366
C10,1,82.93051359516616,2.930513595166161,48.47439240546107,30.152706229910308
C10,2,82.56819135543432,2.5681913554343225,62.10753947177672,37.39677250915833
C10,3,82.60030216551955,2.600302165519551,69.52905613258199,41.51103116021809
C10,4,82.88424410308068,2.8842441030806754,75.93657348580675,44.645014114069184
C10,5,82.95836131631967,2.9583613163196674,80.92474676162186,47.34090519732143
C11,1,82.92212151728768,2.922121517287678,48.47644444608075,30.17156199185193
C11,2,82.38355014687369,2.383550146873688,61.82642578038685,37.39010244703491
C11,3,82.65905657210006,2.659056572100056,69.5130281976425,41.492075708746384
C11,4,82.90103248552002,2.9010324855200196,75.77610814651632,44.60554788182476
C11,5,83.04231027535258,3.042310275352577,80.89630882101659,47.27686183970706
C12,1,83.01443437395099,3.0144343739509907,48.375137353243595,30.175222381750636
C12,2,82.4339068401175,2.4339068401175012,61.815615475645515,37.397271079601275
C12,3,82.75138492529797,2.7513849252979696,69.37264771316805,41.45383470353801
C12,4,82.80869638210359,2.808696382103591,75.29326696324202,44.544075860850825
C12,5,82.94996642041639,2.949966420416388,80.35615855630067,47.19414440505337
PCA1,1,82.45216515609265,2.452165156092647,53.32113949776506,30.154922876613757
PCA1,2,81.4771296684851,1.4771296684851052,64.55267507479165,36.22997565098853
PCA1,3,81.77774047339264,1.7777404733926403,71.79842530296202,39.917349997750364
PCA1,4,81.64190380256862,1.6419038025686206,77.0239806031906,42.969329382863016
PCA1,5,81.6655473472129,1.6655473472128932,82.2470454412804,45.79790848879096
PCA2,1,84.07183618663981,4.071836186639814,57.432785715727206,31.87520051522189
PCA2,2,83.20604280318926,3.2060428031892627,72.86015249820554,39.90008222018378
PCA2,3,83.48161826422697,3.4816182642269666,81.87518008658068,44.530690695580155
PCA2,4,83.09409888357257,3.0940988835725705,86.94806326714337,47.87276347234804
PCA2,5,82.9247817327065,2.9247817327065064,91.28946177754538,50.59733190624127
PCA3,1,83.89560255119167,3.895602551191672,57.10738782549468,31.736029284813515
PCA3,2,83.32354175409148,3.3235417540914796,72.71770590895673,39.53300982304563
PCA3,3,83.129091824744,3.1290918247439947,79.88730864323995,43.715707598467574
PCA3,4,82.74993704356586,2.7499370435658648,84.81476468247297,46.840821727151095
PCA3,5,83.01712558764271,3.0171255876427097,90.00610702664362,49.61678885475576
PCA4,1,83.83685800604229,3.8368580060422914,57.49884265499801,31.833595128397835
PCA4,2,83.16407889215274,3.1640788921527445,72.77197553475239,39.88854347835921
PCA4,3,83.38928991102904,3.3892899110290386,81.92714064471451,44.52492661905087
PCA4,4,83.15285822211031,3.1528582221103107,86.92534462718125,47.759969785702445
PCA4,5,83.12625923438549,3.1262592343854863,91.07822131897967,50.36748352448157
PCA5,1,83.94595501846257,3.94595501846257,57.49551712669577,31.89302603040031
PCA5,2,83.3487201007134,3.3487201007133933,73.38131991101284,39.959015095630235
PCA5,3,83.17945274467013,3.1794527446701295,81.53008709333888,44.49922435901853
PCA5,4,82.99336858893646,2.9933685889364625,86.52573946929208,47.89136227763239
PCA5,5,83.10107454667562,3.101074546675619,91.47377886301368,50.644742250376716
